doc_id,primary_label_id,score,sample_text,annotator_notes
POL.ROL.ECON-3-01,POL.ROL.ECON,3,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.ECON-3-02,POL.ROL.ECON,3,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.ECON-3-03,POL.ROL.ECON,3,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.ECON-3-04,POL.ROL.ECON,3,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.ECON-3-05,POL.ROL.ECON,3,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.

The proposal includes a made-in-Ohio procurement preference.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.ROL.ECON-2-01,POL.ROL.ECON,2,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.ECON-2-02,POL.ROL.ECON,2,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.ECON-2-03,POL.ROL.ECON,2,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.ECON-2-04,POL.ROL.ECON,2,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.ECON-2-05,POL.ROL.ECON,2,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.ROL.ECON-1-01,POL.ROL.ECON,1,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.ECON-1-02,POL.ROL.ECON,1,"OH-11 — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.ECON-1-03,POL.ROL.ECON,1,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.ECON-1-04,POL.ROL.ECON,1,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.ROL.ECON-1-05,POL.ROL.ECON,1,"CLEVELAND — Jane Smith’s economic plan cuts child care costs, backs small manufacturers, and rewards companies that create local jobs.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.REC.VOTE-5-01,POL.REC.VOTE,5,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.REC.VOTE-5-02,POL.REC.VOTE,5,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.REC.VOTE-5-03,POL.REC.VOTE,5,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.REC.VOTE-5-04,POL.REC.VOTE,5,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.REC.VOTE-5-05,POL.REC.VOTE,5,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
POL.REC.VOTE-4-01,POL.REC.VOTE,4,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.REC.VOTE-4-02,POL.REC.VOTE,4,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.REC.VOTE-4-03,POL.REC.VOTE,4,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.REC.VOTE-4-04,POL.REC.VOTE,4,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.REC.VOTE-4-05,POL.REC.VOTE,4,"OH-11 — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
POL.REC.VOTE-3-01,POL.REC.VOTE,3,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.REC.VOTE-3-02,POL.REC.VOTE,3,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.REC.VOTE-3-03,POL.REC.VOTE,3,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.REC.VOTE-3-04,POL.REC.VOTE,3,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.

The investment improved job access and reduced commute times.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.REC.VOTE-3-05,POL.REC.VOTE,3,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
POL.REC.VOTE-2-01,POL.REC.VOTE,2,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.REC.VOTE-2-02,POL.REC.VOTE,2,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.REC.VOTE-2-03,POL.REC.VOTE,2,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.REC.VOTE-2-04,POL.REC.VOTE,2,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.REC.VOTE-2-05,POL.REC.VOTE,2,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
POL.REC.VOTE-1-01,POL.REC.VOTE,1,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.REC.VOTE-1-02,POL.REC.VOTE,1,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.REC.VOTE-1-03,POL.REC.VOTE,1,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.REC.VOTE-1-04,POL.REC.VOTE,1,"OH-11 — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
POL.REC.VOTE-1-05,POL.REC.VOTE,1,"CLEVELAND — As mayor, Jane Smith championed a bipartisan transit levy passed in 2023, expanding bus frequency by 18%.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.VOTE-5-01,ATT.POL.VOTE,5,"OH-11 — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.VOTE-5-02,ATT.POL.VOTE,5,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.VOTE-5-03,ATT.POL.VOTE,5,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.VOTE-5-04,ATT.POL.VOTE,5,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.VOTE-5-05,ATT.POL.VOTE,5,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.VOTE-4-01,ATT.POL.VOTE,4,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.VOTE-4-02,ATT.POL.VOTE,4,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.VOTE-4-03,ATT.POL.VOTE,4,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.VOTE-4-04,ATT.POL.VOTE,4,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.VOTE-4-05,ATT.POL.VOTE,4,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.VOTE-3-01,ATT.POL.VOTE,3,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.VOTE-3-02,ATT.POL.VOTE,3,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.VOTE-3-03,ATT.POL.VOTE,3,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.VOTE-3-04,ATT.POL.VOTE,3,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.VOTE-3-05,ATT.POL.VOTE,3,"CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.

Jane Smith called for redirecting subsidies to local job training.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.VOTE-2-01,ATT.POL.VOTE,2,OH-11 — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.VOTE-2-02,ATT.POL.VOTE,2,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.VOTE-2-03,ATT.POL.VOTE,2,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.VOTE-2-04,ATT.POL.VOTE,2,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.VOTE-2-05,ATT.POL.VOTE,2,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.VOTE-1-01,ATT.POL.VOTE,1,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.VOTE-1-02,ATT.POL.VOTE,1,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.VOTE-1-03,ATT.POL.VOTE,1,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.VOTE-1-04,ATT.POL.VOTE,1,OH-11 — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.VOTE-1-05,ATT.POL.VOTE,1,CLEVELAND — John Doe backed legislation to expand tax breaks for oil companies while opposing clean-energy apprenticeships.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.STANCE-5-01,ATT.POL.STANCE,5,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.STANCE-5-02,ATT.POL.STANCE,5,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.STANCE-5-03,ATT.POL.STANCE,5,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.STANCE-5-04,ATT.POL.STANCE,5,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.STANCE-5-05,ATT.POL.STANCE,5,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.POL.STANCE-4-01,ATT.POL.STANCE,4,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.STANCE-4-02,ATT.POL.STANCE,4,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.STANCE-4-03,ATT.POL.STANCE,4,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.STANCE-4-04,ATT.POL.STANCE,4,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.STANCE-4-05,ATT.POL.STANCE,4,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.POL.STANCE-3-01,ATT.POL.STANCE,3,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.STANCE-3-02,ATT.POL.STANCE,3,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.STANCE-3-03,ATT.POL.STANCE,3,"CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.

Jane Smith affirmed Ohio’s immigrant communities strengthen the economy.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.STANCE-3-04,ATT.POL.STANCE,3,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.STANCE-3-05,ATT.POL.STANCE,3,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.POL.STANCE-2-01,ATT.POL.STANCE,2,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.STANCE-2-02,ATT.POL.STANCE,2,OH-11 — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.STANCE-2-03,ATT.POL.STANCE,2,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.STANCE-2-04,ATT.POL.STANCE,2,OH-11 — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.STANCE-2-05,ATT.POL.STANCE,2,OH-11 — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.POL.STANCE-1-01,ATT.POL.STANCE,1,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.STANCE-1-02,ATT.POL.STANCE,1,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.STANCE-1-03,ATT.POL.STANCE,1,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.STANCE-1-04,ATT.POL.STANCE,1,OH-11 — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.POL.STANCE-1-05,ATT.POL.STANCE,1,CLEVELAND — John Doe reiterated opposition to birthright citizenship and supports mass deportations that would split Ohio families.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.OPP.CHAR-5-01,ATT.OPP.CHAR,5,"OH-11 — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.OPP.CHAR-5-02,ATT.OPP.CHAR,5,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.OPP.CHAR-5-03,ATT.OPP.CHAR,5,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.OPP.CHAR-5-04,ATT.OPP.CHAR,5,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.OPP.CHAR-5-05,ATT.OPP.CHAR,5,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
ATT.OPP.CHAR-4-01,ATT.OPP.CHAR,4,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.OPP.CHAR-4-02,ATT.OPP.CHAR,4,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.OPP.CHAR-4-03,ATT.OPP.CHAR,4,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.OPP.CHAR-4-04,ATT.OPP.CHAR,4,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.OPP.CHAR-4-05,ATT.OPP.CHAR,4,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
ATT.OPP.CHAR-3-01,ATT.OPP.CHAR,3,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.OPP.CHAR-3-02,ATT.OPP.CHAR,3,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.OPP.CHAR-3-03,ATT.OPP.CHAR,3,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.OPP.CHAR-3-04,ATT.OPP.CHAR,3,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.OPP.CHAR-3-05,ATT.OPP.CHAR,3,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.

She invited voters to join a schools-focused forum next week.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
ATT.OPP.CHAR-2-01,ATT.OPP.CHAR,2,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.OPP.CHAR-2-02,ATT.OPP.CHAR,2,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.OPP.CHAR-2-03,ATT.OPP.CHAR,2,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.OPP.CHAR-2-04,ATT.OPP.CHAR,2,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.OPP.CHAR-2-05,ATT.OPP.CHAR,2,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
ATT.OPP.CHAR-1-01,ATT.OPP.CHAR,1,"OH-11 — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
